"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
"4062",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"0.51","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4063",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Marion, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4064",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","adipose","Marion, Florida",1,NA,NA,"adult","female",NA,"0.57999999999999996","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4065",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","liver","Marion, Florida",1,NA,NA,"adult","female",NA,"0.01","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4066",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","muscle","Marion, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4067",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Lake, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4068",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","liver","Lake, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4069",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","muscle","Lake, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4070",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4071",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4072",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0.03","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4073",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","adipose","Putnam, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4074",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","liver","Putnam, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4075",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","muscle","Putnam, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4076",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Hernando, Florida",1,NA,NA,"adult","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4077",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Pasco, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4078",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4079",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Sumpter, Florida",1,NA,NA,"adult","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4080",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Levy, Florida",1,NA,NA,"adult","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4081",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4082",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Barred Owl","Strix varia","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4083",266,"Residues of chlorinated hydroc","1972",NA,"United States of America","Black Vulture","Coragyps atratus","wild","DDT","organochlorine insecticides","adipose","Alachua, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.52","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1881.69
"4084",266,"Residues of chlorinated hydroc","1972",NA,"United States of America","Black Vulture","Coragyps atratus","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1881.69
"4085",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barn Owl","Tyto alba","wild","DDT","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",403.32
"4086",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barn Owl","Tyto alba","wild","DDT","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",403.32
"4087",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Barn Owl","Tyto alba","wild","DDT","organochlorine insecticides","adipose","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",403.32
"4088",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Cooper's Hawk","Accipiter cooperii","wild","DDT","organochlorine insecticides","brain","Duval, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",429.67
"4089",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Cooper's Hawk","Accipiter cooperii","wild","DDT","organochlorine insecticides","liver","Duval, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",429.67
"4090",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Cooper's Hawk","Accipiter cooperii","wild","DDT","organochlorine insecticides","muscle","Duval, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",429.67
"4091",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4092",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4093",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4094",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4095",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","brain","Duval, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4096",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","liver","Duval, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4097",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","muscle","Duval, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4098",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Great Horned Owl","Bubo virginianus","wild","DDT","organochlorine insecticides","brain","Duval, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1575.7
"4099",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Lake, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4100",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","muscle","Lake, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4101",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4102",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4103",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4104",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4105",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"0.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4106",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4107",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","liver","Lake, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4108",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"0.52","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4109",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4110",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"0.16","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4111",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","female",NA,"0.13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4112",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4113",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4114",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Taylor, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4115",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Union, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4116",266,"Residues of chlorinated hydroc","1981",NA,"United States of America","Red-Shouldered Hawk","Buteo lineatus","wild","DDT","organochlorine insecticides","brain","Gadsden, Florida",1,NA,NA,"adult","female",NA,"1.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",603.72
"4117",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"juvenile","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4118",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","adipose","Alachua, Florida",1,NA,NA,"juvenile","female",NA,"0.23","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4119",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"juvenile","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4120",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"juvenile","female",NA,"0.02","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4121",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4122",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4123",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","DDT","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"0.01","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1101.16
"4124",266,"Residues of chlorinated hydroc","1971",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","adipose","Polk, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4125",266,"Residues of chlorinated hydroc","1971",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","liver","Polk, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4126",266,"Residues of chlorinated hydroc","1971",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","muscle","Polk, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4127",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4128",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","adipose","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.67","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4129",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4130",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4131",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",130.59
"4132",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","brain","Lake, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4133",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","adipose","Lake, Florida",1,NA,NA,"adult","male",NA,"0.12","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4134",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","liver","Lake, Florida",1,NA,NA,"adult","male",NA,"0.05","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4135",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","muscle","Lake, Florida",1,NA,NA,"adult","male",NA,"0.05","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4136",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4137",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","adipose","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4138",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4139",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4140",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4141",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Osprey","Pandion haliaetus","wild","DDT","organochlorine insecticides","brain","Citrus, Florida",1,NA,NA,"juvenile","male",NA,"3.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",1483.2
"4142",266,"Residues of chlorinated hydroc","1971",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Palm Beach, Florida",1,NA,NA,"adult","female",NA,"13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4143",266,"Residues of chlorinated hydroc","1971",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Palm Beach, Florida",1,NA,NA,"adult","female",NA,"9.8000000000000007","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4144",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4145",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4146",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.2000000000000002","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4147",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4148",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4149",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4150",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4151",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.38","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4152",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4153",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4154",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"3.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4155",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4156",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4157",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"3.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4158",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"9.8000000000000007","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4159",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.18","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4160",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
