ID,Title,start,end,country,common_name,sci_name,subject.type,toxicant.specific,toxicant.group,sample.type,group,sample.size,exposed,proportion,Age.Class,Sex,concentration.level.estimate.type,concentration..ND.for.non.detects.,Detection.limit..if.reported.,SD.of.concentration,minimum,maximum,unit.of.measure,wet.dry.weight.,sublethal.effects.assessed.,sublethal.specific,sublethal.type
266,Residues of chlorinated hydroc,1976,NA,United States of America,Eastern Screech-owl,Megascops asio,wild,Total PCBs,PCBs,brain,"Pinellas, Florida",1,NA,NA,adult,male,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Eastern Screech-owl,Megascops asio,wild,Total PCBs,PCBs,brain,"Citrus, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Eastern Screech-owl,Megascops asio,wild,Total PCBs,PCBs,brain,"Putnam, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1978,NA,United States of America,Eastern Screech-owl,Megascops asio,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,female,NA,64,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,adult,female,NA,15,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Marion, Florida",1,NA,NA,adult,female,NA,0.29,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,adipose,"Marion, Florida",1,NA,NA,adult,female,NA,2.3,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,liver,"Marion, Florida",1,NA,NA,adult,female,NA,0.23,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,muscle,"Marion, Florida",1,NA,NA,adult,female,NA,0.04,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Lake, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,0.06,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,liver,"Lake, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,0.17,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,muscle,"Lake, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,0.06,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.36,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,liver,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.55,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,muscle,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.22,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,adipose,"Putnam, Florida",1,NA,NA,adult,female,NA,1.8,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,liver,"Putnam, Florida",1,NA,NA,adult,female,NA,0.81,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,muscle,"Putnam, Florida",1,NA,NA,adult,female,NA,0.15,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Hernando, Florida",1,NA,NA,adult,unknown/mixed,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Pasco, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1976,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,male,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1976,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Sumpter, Florida",1,NA,NA,adult,unknown/mixed,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1976,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Levy, Florida",1,NA,NA,adult,unknown/mixed,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1976,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Barred Owl,Strix varia,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1972,NA,United States of America,Black Vulture,Coragyps atratus,wild,Total PCBs,PCBs,adipose,"Alachua, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,3.8,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1972,NA,United States of America,Black Vulture,Coragyps atratus,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,0.29,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barn Owl,Tyto alba,wild,Total PCBs,PCBs,liver,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.4,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barn Owl,Tyto alba,wild,Total PCBs,PCBs,muscle,"Hillsborough, Florida",1,NA,NA,adult,male,NA,2.1,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Barn Owl,Tyto alba,wild,Total PCBs,PCBs,adipose,"Hillsborough, Florida",1,NA,NA,adult,male,NA,3.6,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Cooper's Hawk,Accipiter cooperii,wild,Total PCBs,PCBs,brain,"Duval, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,0.32,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Cooper's Hawk,Accipiter cooperii,wild,Total PCBs,PCBs,liver,"Duval, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,2,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Cooper's Hawk,Accipiter cooperii,wild,Total PCBs,PCBs,muscle,"Duval, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,1.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1973,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,male,NA,1.6,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,12,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,female,NA,26,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,adult,female,NA,0.83,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,brain,"Duval, Florida",1,NA,NA,adult,female,NA,2.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,liver,"Duval, Florida",1,NA,NA,adult,female,NA,15,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,muscle,"Duval, Florida",1,NA,NA,adult,female,NA,0.59,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1976,NA,United States of America,Great Horned Owl,Bubo virginianus,wild,Total PCBs,PCBs,brain,"Duval, Florida",1,NA,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Lake, Florida",1,NA,NA,adult,male,NA,0.28,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Lake, Florida",1,NA,NA,adult,male,NA,0.95,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,male,NA,0.37,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,male,NA,0.31,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,adult,male,NA,0.13,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,2.7,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,female,NA,3.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,adult,female,NA,0.64,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Lake, Florida",1,NA,NA,adult,male,NA,0.46,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,liver,"Lake, Florida",1,NA,NA,adult,male,NA,0.58,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Lake, Florida",1,NA,NA,adult,male,NA,0.19,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Pinellas, Florida",1,NA,NA,juvenile,unknown/mixed,NA,1.8,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,liver,"Pinellas, Florida",1,NA,NA,juvenile,unknown/mixed,NA,0.25,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Pinellas, Florida",1,NA,NA,juvenile,unknown/mixed,NA,0.31,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Hillsborough, Florida",1,NA,NA,adult,female,NA,1.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,liver,"Hillsborough, Florida",1,NA,NA,adult,female,NA,3.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,muscle,"Hillsborough, Florida",1,NA,NA,adult,female,NA,7.9,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Taylor, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Union, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1981,NA,United States of America,Red-shouldered hawk,Buteo lineatus,wild,Total PCBs,PCBs,brain,"Gadsden, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,juvenile,female,NA,0.14,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,adipose,"Alachua, Florida",1,NA,NA,juvenile,female,NA,1.6,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,juvenile,female,NA,0.34,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,juvenile,female,NA,0.11,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,0.08,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,liver,"Alachua, Florida",1,NA,NA,adult,female,NA,0.1,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Red-tailed Hawk,Buteo jamaicensis,wild,Total PCBs,PCBs,muscle,"Alachua, Florida",1,NA,NA,adult,female,NA,0.15,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1971,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,adipose,"Polk, Florida",1,NA,NA,adult,female,NA,6.3,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1971,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,liver,"Polk, Florida",1,NA,NA,adult,female,NA,0.23,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1971,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,muscle,"Polk, Florida",1,NA,NA,adult,female,NA,0.56,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,brain,"Pinellas, Florida",1,NA,NA,adult,male,NA,0.05,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,adipose,"Pinellas, Florida",1,NA,NA,adult,male,NA,2.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,liver,"Pinellas, Florida",1,NA,NA,adult,male,NA,0.33,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,muscle,"Pinellas, Florida",1,NA,NA,adult,male,NA,0.26,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1977,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,Total PCBs,PCBs,brain,"Alachua, Florida",1,NA,NA,adult,female,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,brain,"Lake, Florida",1,NA,NA,adult,male,NA,0.05,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,adipose,"Lake, Florida",1,NA,NA,adult,male,NA,1,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,liver,"Lake, Florida",1,NA,NA,adult,male,NA,0.43,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,muscle,"Lake, Florida",1,NA,NA,adult,male,NA,0.18,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,brain,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.5,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,adipose,"Hillsborough, Florida",1,NA,NA,adult,male,NA,1.2,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,liver,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.06,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1974,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,muscle,"Hillsborough, Florida",1,NA,NA,adult,male,NA,0.32,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,brain,"Hillsborough, Florida",1,NA,NA,adult,male,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
266,Residues of chlorinated hydroc,1975,NA,United States of America,Osprey,Pandion haliaetus,wild,Total PCBs,PCBs,brain,"Citrus, Florida",1,NA,NA,juvenile,male,NA,NA,NA,NA,NA,NA,µg/g,wet,no,none,none
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,0.352,0.0015-0.025,NA,0.172,1.2,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,1.70E-02,0.0015-0.025,NA,6.00E-03,3.80E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-DDT",organochlorine insecticides,egg(s),South,12,4,NA,egg(s),unknown/mixed,geometric mean,3.00E-03,0.0015-0.025,NA,ND,4.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),South,12,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyltrichloroethane",organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,7.00E-03,0.0015-0.025,NA,2.00E-03,1.10E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,1.20E-02,0.0015-0.025,NA,5.00E-03,1.80E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Dieldrin,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,2.00E-03,1.20E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Endrin,organochlorine insecticides,egg(s),South,12,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Heptachlor epoxide,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,1.00E-03,1.30E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,a-chlordane,organochlorine insecticides,egg(s),South,12,3,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,ND,6.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Cis-nonachlor,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,2.00E-03,1.10E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Trans-nonachlor,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,2.00E-03,0.0015-0.025,NA,1.00E-03,1.10E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,oxychlordane,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,5.00E-03,0.0015-0.025,NA,1.00E-03,0.01,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,mirex,organochlorine insecticides,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,6.00E-03,0.0015-0.025,NA,1.00E-03,5.80E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hexachlorobenzene,organochlorine insecticides,egg(s),South,12,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hg,heavy metals,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,0.05,5.00E-03,NA,0.02,0.14,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,0.852,0.0015-0.025,NA,0.349,4.61,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,5.70E-02,0.0015-0.025,NA,2.20E-02,0.216,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-DDT",organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,3.00E-03,0.0015-0.025,NA,1.00E-03,1.30E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),Central,12,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyltrichloroethane",organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,0.01,0.0015-0.025,NA,5.00E-03,1.90E-02,ug/g,wet,yes,egg shell thickness,Fecundity
