"","ID","Title","study period","country","Species (English name)","Species (scientific name)","subject type","toxicant specific","toxicant group","sample type","group","sample size","no. exposed","OR if given, proportion exposed","Age Class","Sex","concentration level estimate type","concentration (ND for non-detects)","Detection limit (if reported)","SD of concentration","minimum","maximum","unit of measure","wet/dry weight?","sublethal effects assessed?","sublethal specific","sublethal type","Notes","...29","...30"
"733",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","brain","S11",1,"NA","NA","unknown/mixed","male","n=1","15","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"734",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S1",1,"NA","NA","unknown/mixed","female","n=1","18788","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"735",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S2",1,"NA","NA","unknown/mixed","unknown/mixed","n=1","12362","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"736",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S3",1,"NA","NA","unknown/mixed","female","n=1","2599","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"737",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S4",1,"NA","NA","unknown/mixed","female","n=1","50093","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"738",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S5",1,"NA","NA","immature","unknown/mixed","n=1","26025","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"739",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S6",1,"NA","NA","adult","male","n=1","1789","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"740",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S7",1,"NA","NA","unknown/mixed","female","n=1","25951","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"741",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S10",1,"NA","NA","unknown/mixed","male","n=1","79836","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"742",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","adipose","S11",1,"NA","NA","unknown/mixed","male","n=1","50994","each PCB varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"743",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S1",1,"NA","NA","unknown/mixed","female","n=1","526","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"744",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S2",1,"NA","NA","unknown/mixed","unknown/mixed","n=1","352","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"745",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S3",1,"NA","NA","unknown/mixed","female","n=1","64","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"746",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S4",1,"NA","NA","unknown/mixed","female","n=1","997","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"747",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S5",1,"NA","NA","immature","unknown/mixed","n=1","1052","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"748",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S6",1,"NA","NA","adult","male","n=1","109","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"749",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S7",1,"NA","NA","unknown/mixed","female","n=1","709","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"750",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S10",1,"NA","NA","unknown/mixed","male","n=1","1637","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none",NA,NA,NA
"751",209,"Distribution of polychlorinate","2003-2005","Switzerland","Eurasian Sparrowhawk","Accipiter nisus","wild","Sum of all PBDEs","flame retardants","adipose","S11",1,"NA","NA","unknown/mixed","male","n=1","1660","each BDE varied","NA","n=1","n=1","ng/g","wet","no","none","none","This paper also listed data for cormorants and blackbirds, which I did not include since these are not raptors.",NA,NA
"752",210,"Mortality factors and lead con","2000-2003","Korea, South","White-tailed Eagle","Haliaeetus albicilla","wild","Pb","heavy metals","liver","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","4","NA","NA","1.4","9.6","ppm","dry","no","none","none",NA,NA,NA
"753",210,"Mortality factors and lead con","2000-2003","Korea, South","Japanese Sparrowhawk","Accipiter gularis","wild","Pb","heavy metals","liver","NA",1,"NA","NA","adult","unknown/mixed","n=1","2.9","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"754",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Sparrowhawk","Accipiter nisus","wild","Pb","heavy metals","liver","NA",1,"NA","NA","adult","unknown/mixed","n=1","4.4000000000000004","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"755",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","liver","NA",5,"NA","NA","adult","unknown/mixed","arithmetic mean","3.1","NA","NA","1.7","5.0999999999999996","ppm","dry","no","none","none",NA,NA,NA
"756",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Kestrel","Falco tinnunculus","wild","Pb","heavy metals","liver","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","6.3","NA","NA","4.3","8.3000000000000007","ppm","dry","no","none","none",NA,NA,NA
"757",210,"Mortality factors and lead con","2000-2003","Korea, South","Amur Falcon","Falco amurensis","wild","Pb","heavy metals","liver","NA",1,"NA","NA","adult","unknown/mixed","n=1","8.1","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"758",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Hobby","Falco subbuteo","wild","Pb","heavy metals","liver","NA",1,"NA","NA","adult","unknown/mixed","n=1","4.2","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"759",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Scops-owl","Otus scops","wild","Pb","heavy metals","liver","NA",3,"NA","NA","adult","unknown/mixed","arithmetic mean","10.199999999999999","NA","NA","2.6","23.9","ppm","dry","no","none","none",NA,NA,NA
"760",210,"Mortality factors and lead con","2000-2003","Korea, South","Collared Scops Owl","Otus lettia","wild","Pb","heavy metals","liver","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","9.3000000000000007","NA","NA","2.2999999999999998","17.7","ppm","dry","no","none","none","Paper has common name of Collared Scops-owl, but scientific name of Otus lempiji, which is the Sunda Scops-owl, so unclear which species they actually studied",NA,NA
"761",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Eagle-owl","Bubo bubo","wild","Pb","heavy metals","liver","NA",8,"NA","NA","adult","unknown/mixed","arithmetic mean","3.6","NA","NA","1.8","8.8000000000000007","ppm","dry","no","none","none",NA,NA,NA
"762",210,"Mortality factors and lead con","2000-2003","Korea, South","Brown Hawk-owl","Ninox scutulata","wild","Pb","heavy metals","liver","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","9.3000000000000007","NA","NA","6.2","12.3","ppm","dry","no","none","none",NA,NA,NA
"763",210,"Mortality factors and lead con","2000-2003","Korea, South","Short-eared Owl","Asio flammeus","wild","Pb","heavy metals","liver","NA",1,"NA","NA","adult","unknown/mixed","n=1","13.1","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"764",210,"Mortality factors and lead con","2000-2003","Korea, South","White-tailed Eagle","Haliaeetus albicilla","wild","Pb","heavy metals","kidney","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","4.2","NA","NA","2.1","9.6","ppm","dry","no","none","none",NA,NA,NA
"765",210,"Mortality factors and lead con","2000-2003","Korea, South","Japanese Sparrowhawk","Accipiter gularis","wild","Pb","heavy metals","kidney","NA",1,"NA","NA","adult","unknown/mixed","n=1","9.9","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"766",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Sparrowhawk","Accipiter nisus","wild","Pb","heavy metals","kidney","NA",1,"NA","NA","adult","unknown/mixed","n=1","11.9","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"767",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","kidney","NA",5,"NA","NA","adult","unknown/mixed","arithmetic mean","123.6","NA","NA","2.6","594","ppm","dry","no","none","none",NA,NA,NA
"768",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Kestrel","Falco tinnunculus","wild","Pb","heavy metals","kidney","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","27.2","NA","NA","9.4","45","ppm","dry","no","none","none",NA,NA,NA
"769",210,"Mortality factors and lead con","2000-2003","Korea, South","Amur Falcon","Falco amurensis","wild","Pb","heavy metals","kidney","NA",1,"NA","NA","adult","unknown/mixed","n=1","33.200000000000003","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"770",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Hobby","Falco subbuteo","wild","Pb","heavy metals","kidney","NA",1,"NA","NA","adult","unknown/mixed","n=1","38.9","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"771",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Scops-owl","Otus scops","wild","Pb","heavy metals","kidney","NA",3,"NA","NA","adult","unknown/mixed","arithmetic mean","48.8","NA","NA","16.600000000000001","72","ppm","dry","no","none","none",NA,NA,NA
"772",210,"Mortality factors and lead con","2000-2003","Korea, South","Collared Scops Owl","Otus lettia","wild","Pb","heavy metals","kidney","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","27.5","NA","NA","7.1","62.5","ppm","dry","no","none","none","Paper has common name of Collared Scops-owl, but scientific name of Otus lempiji, which is the Sunda Scops-owl, so unclear which species they actually studied",NA,NA
"773",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Eagle-owl","Bubo bubo","wild","Pb","heavy metals","kidney","NA",8,"NA","NA","adult","unknown/mixed","arithmetic mean","7.3","NA","NA","2.4","19","ppm","dry","no","none","none",NA,NA,NA
"774",210,"Mortality factors and lead con","2000-2003","Korea, South","Brown Hawk-owl","Ninox scutulata","wild","Pb","heavy metals","kidney","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","34.9","NA","NA","12.8","57","ppm","dry","no","none","none",NA,NA,NA
"775",210,"Mortality factors and lead con","2000-2003","Korea, South","Short-eared Owl","Asio flammeus","wild","Pb","heavy metals","kidney","NA",1,"NA","NA","adult","unknown/mixed","n=1","17.2","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"776",210,"Mortality factors and lead con","2000-2003","Korea, South","White-tailed Eagle","Haliaeetus albicilla","wild","Pb","heavy metals","bone","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","3.8","NA","NA","0.2","7.5","ppm","dry","no","none","none",NA,NA,NA
"777",210,"Mortality factors and lead con","2000-2003","Korea, South","Japanese Sparrowhawk","Accipiter gularis","wild","Pb","heavy metals","bone","NA",1,"NA","NA","adult","unknown/mixed","n=1","60.8","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"778",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Sparrowhawk","Accipiter nisus","wild","Pb","heavy metals","bone","NA",1,"NA","NA","adult","unknown/mixed","n=1","0.8","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"779",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","bone","NA",5,"NA","NA","adult","unknown/mixed","arithmetic mean","2.4","NA","NA","0.1","4.7","ppm","dry","no","none","none",NA,NA,NA
"780",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Kestrel","Falco tinnunculus","wild","Pb","heavy metals","bone","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","10.7","NA","NA","9.8000000000000007","11.6","ppm","dry","no","none","none",NA,NA,NA
"781",210,"Mortality factors and lead con","2000-2003","Korea, South","Amur Falcon","Falco amurensis","wild","Pb","heavy metals","bone","NA",1,"NA","NA","adult","unknown/mixed","n=1","6.9","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"782",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Hobby","Falco subbuteo","wild","Pb","heavy metals","bone","NA",1,"NA","NA","adult","unknown/mixed","n=1","15.4","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"783",210,"Mortality factors and lead con","2000-2003","Korea, South","Common Scops-owl","Otus scops","wild","Pb","heavy metals","bone","NA",3,"NA","NA","adult","unknown/mixed","arithmetic mean","10.5","NA","NA","2.1","20.100000000000001","ppm","dry","no","none","none",NA,NA,NA
"784",210,"Mortality factors and lead con","2000-2003","Korea, South","Collared Scops Owl","Otus lettia","wild","Pb","heavy metals","bone","NA",4,"NA","NA","adult","unknown/mixed","arithmetic mean","4.5999999999999996","NA","NA","1.8","6.8","ppm","dry","no","none","none","Paper has common name of Collared Scops-owl, but scientific name of Otus lempiji, which is the Sunda Scops-owl, so unclear which species they actually studied",NA,NA
"785",210,"Mortality factors and lead con","2000-2003","Korea, South","Eurasian Eagle-owl","Bubo bubo","wild","Pb","heavy metals","bone","NA",8,"NA","NA","adult","unknown/mixed","arithmetic mean","13.7","NA","NA","0.6","73.400000000000006","ppm","dry","no","none","none",NA,NA,NA
"786",210,"Mortality factors and lead con","2000-2003","Korea, South","Brown Hawk-owl","Ninox scutulata","wild","Pb","heavy metals","bone","NA",2,"NA","NA","adult","unknown/mixed","arithmetic mean","11.7","NA","NA","5","18.399999999999999","ppm","dry","no","none","none",NA,NA,NA
"787",210,"Mortality factors and lead con","2000-2003","Korea, South","Short-eared Owl","Asio flammeus","wild","Pb","heavy metals","bone","NA",1,"NA","NA","adult","unknown/mixed","n=1","7.6","NA","NA","n=1","n=1","ppm","dry","no","none","none",NA,NA,NA
"788",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","HEOD","organochlorine insecticides","liver","1963-1970",104,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","0.56999999999999995","0.01","NA","0.09","3.72","ug/g","wet","no","none","none",NA,NA,NA
"789",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","HEOD","organochlorine insecticides","liver","1971-1975",107,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","0.63","0.01","NA","0.08","5.18","ug/g","wet","no","none","none",NA,NA,NA
"790",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","HEOD","organochlorine insecticides","liver","1976-1980",198,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","0.51","0.01","NA","0.12","2.2799999999999998","ug/g","wet","no","none","none",NA,NA,NA
"791",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","HEOD","organochlorine insecticides","liver","1981-1985",288,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","0.44","0.01","NA","0.1","1.96","ug/g","wet","no","none","none",NA,NA,NA
"792",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","HEOD","organochlorine insecticides","liver","1986-1990",290,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","0.28000000000000003","0.01","NA","0.05","1.44","ug/g","wet","no","none","none",NA,NA,NA
"793",211,"Long-term trends in organochlo","1963-1990","United Kingdom","Eurasian Sparrowhawk","Accipiter nisus","wild","DDE","organochlorine insecticides","liver","1963-1970",104,"NA","NA","unknown/mixed","unknown/mixed","geometric mean","4.84","0.01","NA","0.9","26.08","ug/g","wet","no","none","none",NA,NA,NA
